Rk,Player,Nation,Pos,Squad,Age,Born,Playing_Time_MP,Playing_Time_Starts,Playing_Time_Min,Playing_Time_90s,Performance_Gls,Performance_Ast,Performance_G+A,Performance_G-PK,Performance_PK,Performance_PKatt,Performance_CrdY,Performance_CrdR,Expected_xG,Expected_npxG,Expected_xAG,Expected_npxG+xAG,Progression_PrgC,Progression_PrgP,Progression_PrgR,Per_90_Minutes_Gls,Per_90_Minutes_Ast,Per_90_Minutes_G+A,Per_90_Minutes_G-PK,Per_90_Minutes_G+A-PK,Per_90_Minutes_xG,Per_90_Minutes_xAG,Per_90_Minutes_xG+xAG,Per_90_Minutes_npxG,Per_90_Minutes_npxG+xAG,Matches
11,Marley Aké,fr FRA,"FW,MF",fr Marseille,19,2001,4,0,39,0.4,0,0,0,0,0,0,0,0,0.5,0.5,0.0,0.5,0,0,3,0.00,0.00,0.00,0.00,0.00,1.22,0.00,1.22,1.22,1.22,Matches
12,Nathan Aké,nl NED,DF,eng Manchester City,25,1995,2,2,180,2.0,0,1,1,0,0,0,0,0,0.1,0.1,0.0,0.1,0,9,7,0.00,0.50,0.50,0.00,0.50,0.03,0.00,0.03,0.03,0.03,Matches
13,Jean-Daniel Akpa-Akpro,ci CIV,MF,it Lazio,27,1992,8,2,289,3.2,1,0,1,1,0,0,2,0,0.6,0.6,0.0,0.7,7,5,5,0.31,0.00,0.31,0.31,0.31,0.20,0.01,0.21,0.20,0.21,Matches
14,David Alaba,at AUT,"DF,MF",de Bayern Munich,28,1992,9,9,810,9.0,0,1,1,0,0,0,2,0,0.7,0.7,0.6,1.4,12,67,14,0.00,0.11,0.11,0.00,0.11,0.08,0.07,0.15,0.08,0.15,Matches
15,Jordi Alba,es ESP,DF,es Barcelona,31,1989,7,6,485,5.4,0,2,2,0,0,0,1,0,0.1,0.1,2.2,2.3,10,39,74,0.00,0.37,0.37,0.00,0.37,0.01,0.42,0.42,0.01,0.42,Matches
16,Luis Alberto,es ESP,MF,it Lazio,27,1992,6,6,475,5.3,0,1,1,0,0,0,2,0,0.7,0.7,2.2,2.9,18,60,15,0.00,0.19,0.19,0.00,0.19,0.12,0.42,0.54,0.12,0.54,Matches
17,Thiago Alcántara,es ESP,MF,eng Liverpool,29,1991,4,2,222,2.5,0,0,0,0,0,0,1,0,0.1,0.1,0.6,0.6,6,29,6,0.00,0.00,0.00,0.00,0.00,0.03,0.23,0.26,0.03,0.26,Matches
18,Danijel Aleksić,rs SRB,MF,tr Başakşehir,29,1991,3,1,108,1.2,0,0,0,0,0,0,0,0,0.2,0.2,0.0,0.2,2,3,3,0.00,0.00,0.00,0.00,0.00,0.14,0.00,0.14,0.14,0.14,Matches
19,Carles Aleñá,es ESP,"MF,DF",es Barcelona,22,1998,3,1,124,1.4,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.2,1,17,2,0.00,0.00,0.00,0.00,0.00,0.07,0.09,0.15,0.07,0.15,Matches
20,Trent Alexander-Arnold,eng ENG,DF,eng Liverpool,21,1998,8,8,711,7.9,0,2,2,0,0,0,2,0,0.0,0.0,3.0,3.0,13,61,36,0.00,0.25,0.25,0.00,0.25,0.00,0.39,0.39,0.00,0.39,Matches
21,Hasan Ali Kaldırım,tr TUR,DF,tr Başakşehir,30,1989,3,1,112,1.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,5,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
22,Alisson,br BRA,GK,eng Liverpool,27,1992,7,7,630,7.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
23,Marcos Alonso,es ESP,DF,eng Chelsea,29,1990,2,2,179,2.0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,1,7,21,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.07,0.03,0.07,Matches
24,Éder Álvarez Balanta,co COL,MF,be Club Brugge,27,1993,4,3,237,2.6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,8,2,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.02,Matches
25,Edson Álvarez,mx MEX,"MF,DF",nl Ajax,22,1997,4,1,125,1.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,4,1,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.02,Matches
26,Jordan Amavi,fr FRA,DF,fr Marseille,26,1994,5,5,450,5.0,0,0,0,0,0,0,2,0,0.0,0.0,0.4,0.5,8,11,19,0.00,0.00,0.00,0.00,0.00,0.01,0.09,0.09,0.01,0.09,Matches
27,Mikkel Andersen,dk DEN,GK,dk Midtjylland,31,1988,2,2,180,2.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
28,Felipe Anderson,br BRA,FW,pt Porto,27,1993,1,1,62,0.7,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,1,2,3,0.00,0.00,0.00,0.00,0.00,0.00,0.07,0.07,0.00,0.07,Matches
29,Mikael Anderson,is ISL,"MF,FW",dk Midtjylland,22,1998,5,1,169,1.9,0,0,0,0,0,0,1,0,0.1,0.1,0.8,1.0,3,6,5,0.00,0.00,0.00,0.00,0.00,0.08,0.44,0.52,0.08,0.52,Matches
30,Joel Andersson,se SWE,DF,dk Midtjylland,23,1996,5,4,398,4.4,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,6,14,9,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.00,0.03,Matches
31,Oleksandr Andriyevskyi,ua UKR,MF,ua Dynamo Kyiv,26,1994,3,1,123,1.4,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0.5,0,6,1,0.00,0.00,0.00,0.00,0.00,0.00,0.34,0.34,0.00,0.34,Matches
32,Angeliño,es ESP,"DF,FW",de RB Leipzig,23,1997,7,7,626,7.0,3,3,6,3,0,0,1,0,1.4,1.4,1.8,3.2,9,24,62,0.43,0.43,0.86,0.43,0.86,0.20,0.25,0.46,0.20,0.46,Matches
33,Faustino Anjorin,eng ENG,FW,eng Chelsea,18,2001,1,1,79,0.9,0,0,0,0,0,0,0,0,0.1,0.1,0.5,0.6,7,3,6,0.00,0.00,0.00,0.00,0.00,0.11,0.58,0.69,0.11,0.69,Matches
34,Marcos Antônio,br BRA,MF,ua Shakhtar,20,2000,4,3,245,2.7,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,7,12,3,0.00,0.00,0.00,0.00,0.00,0.01,0.03,0.04,0.01,0.04,Matches
35,Antony,br BRA,FW,nl Ajax,20,2000,4,4,358,4.0,1,0,1,1,0,0,0,0,0.4,0.4,0.6,1.0,20,18,32,0.25,0.00,0.25,0.25,0.25,0.11,0.14,0.25,0.11,0.25,Matches
36,Youssef El-Arabi,ma MAR,FW,gr Olympiacos,33,1987,5,5,424,4.7,0,0,0,0,0,0,0,0,0.8,0.8,0.1,0.9,3,7,15,0.00,0.00,0.00,0.00,0.00,0.18,0.02,0.19,0.18,0.19,Matches
37,Ronald Araújo,uy URU,DF,es Barcelona,21,1999,3,2,147,1.6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
38,Ari,ru RUS,FW,ru Krasnodar,34,1985,2,0,25,0.3,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.2,1,1,5,0.00,0.00,0.00,0.00,0.00,0.53,0.26,0.79,0.53,0.79,Matches
39,Bright Arrey-Mbi,de GER,DF,de Bayern Munich,17,2003,1,1,60,0.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
40,Sergio Arribas,es ESP,FW,es Real Madrid,18,2001,2,0,32,0.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,3,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
41,Kepa Arrizabalaga,es ESP,GK,eng Chelsea,25,1994,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
42,Marco Asensio,es ESP,FW,es Real Madrid,24,1996,11,7,619,6.9,2,0,2,2,0,0,1,0,2.9,2.9,0.1,3.0,23,21,58,0.29,0.00,0.29,0.29,0.29,0.42,0.02,0.44,0.42,0.44,Matches
43,Majeed Ashimeru,gh GHA,MF,at RB Salzburg,22,1997,2,0,48,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,4,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
44,Sardar Azmoun,ir IRN,FW,ru Zenit,25,1995,4,3,288,3.2,0,0,0,0,0,0,1,0,1.2,1.2,0.9,2.1,6,3,21,0.00,0.00,0.00,0.00,0.00,0.37,0.28,0.65,0.37,0.65,Matches
45,César Azpilicueta,es ESP,DF,eng Chelsea,30,1989,11,11,962,10.7,0,0,0,0,0,0,1,0,0.6,0.6,0.3,0.9,9,54,30,0.00,0.00,0.00,0.00,0.00,0.06,0.03,0.09,0.06,0.09,Matches
46,Demba Ba,sn SEN,FW,tr Başakşehir,35,1985,6,3,328,3.6,1,1,2,1,0,0,0,0,1.5,1.5,0.0,1.5,5,4,17,0.27,0.27,0.55,0.27,0.55,0.41,0.01,0.42,0.41,0.42,Matches
47,Ousseynou Ba,sn SEN,DF,gr Olympiacos,24,1995,3,2,190,2.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,5,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
48,Youssouph Badji,sn SEN,FW,be Club Brugge,18,2001,2,0,34,0.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
49,Mitchel Bakker,nl NED,DF,fr Paris S-G,20,2000,10,3,410,4.6,0,0,0,0,0,0,0,0,0.4,0.4,0.0,0.4,3,8,22,0.00,0.00,0.00,0.00,0.00,0.10,0.00,0.10,0.10,0.10,Matches
50,Leonardo Balerdi,ar ARG,DF,fr Marseille,21,1999,3,3,249,2.8,0,0,0,0,0,0,2,1,0.0,0.0,0.0,0.0,0,5,1,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.02,0.02,0.02,Matches
51,Tudor Băluță,ro ROU,MF,ua Dynamo Kyiv,21,1999,2,0,10,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
52,Nicolò Barella,it ITA,MF,it Inter,23,1997,6,6,527,5.9,0,1,1,0,0,0,2,0,0.2,0.2,0.4,0.6,10,52,32,0.00,0.17,0.17,0.00,0.17,0.04,0.07,0.11,0.04,0.11,Matches
53,Romário Baró,pt POR,MF,pt Porto,20,2000,3,1,67,0.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
54,Wílmar Barrios,co COL,MF,ru Zenit,26,1993,6,6,498,5.5,0,0,0,0,0,0,2,0,0.0,0.0,0.1,0.1,2,15,3,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.01,Matches
55,Alessandro Bastoni,it ITA,DF,it Inter,21,1999,6,5,411,4.6,0,1,1,0,0,0,2,0,0.1,0.1,0.9,1.0,16,33,11,0.00,0.22,0.22,0.00,0.22,0.02,0.20,0.22,0.02,0.22,Matches
56,Roko Baturina,hr CRO,FW,hu Ferencváros,20,2000,2,0,37,0.4,0,0,0,0,0,0,0,0,0.3,0.3,0.0,0.3,1,0,2,0.00,0.00,0.00,0.00,0.00,0.75,0.00,0.75,0.75,0.75,Matches
57,Donny van de Beek,nl NED,"MF,FW",eng Manchester Utd,23,1997,6,3,277,3.1,0,0,0,0,0,0,0,0,0.1,0.1,0.2,0.3,4,20,6,0.00,0.00,0.00,0.00,0.00,0.02,0.08,0.10,0.02,0.10,Matches
58,Jude Bellingham,eng ENG,MF,de Dortmund,17,2003,10,8,687,7.6,1,1,2,1,0,0,2,0,0.8,0.8,0.6,1.4,7,36,21,0.13,0.13,0.26,0.13,0.26,0.10,0.08,0.18,0.10,0.18,Matches
59,Darío Benedetto,ar ARG,FW,fr Marseille,30,1990,6,3,257,2.9,0,0,0,0,0,0,0,0,0.8,0.8,0.0,0.8,1,2,18,0.00,0.00,0.00,0.00,0.00,0.28,0.01,0.29,0.28,0.29,Matches
60,László Bénes,sk SVK,MF,de Gladbach,22,1997,2,0,16,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
61,Ramy Bensebaini,dz ALG,DF,de Gladbach,25,1995,5,5,447,5.0,2,0,2,1,1,1,1,0,1.3,0.5,0.1,0.6,5,4,12,0.40,0.00,0.40,0.20,0.20,0.26,0.02,0.28,0.11,0.12,Matches
62,Rodrigo Bentancur,uy URU,MF,it Juventus,23,1997,7,5,472,5.2,0,0,0,0,0,0,2,0,0.1,0.1,0.3,0.5,4,40,6,0.00,0.00,0.00,0.00,0.00,0.03,0.07,0.09,0.03,0.09,Matches
63,Karim Benzema,fr FRA,FW,es Real Madrid,32,1987,10,9,840,9.3,6,0,6,6,0,0,0,0,5.7,5.7,1.4,7.2,26,37,63,0.64,0.00,0.64,0.64,0.64,0.61,0.15,0.77,0.61,0.77,Matches
64,Marcus Berg,se SWE,FW,ru Krasnodar,33,1986,6,6,510,5.7,2,0,2,1,1,1,1,0,2.5,1.7,0.2,1.9,6,8,36,0.35,0.00,0.35,0.18,0.18,0.44,0.03,0.47,0.30,0.33,Matches
65,Mergim Berisha,de GER,"MF,FW",at RB Salzburg,22,1998,6,5,472,5.2,4,1,5,4,0,0,0,0,3.3,3.3,1.8,5.1,6,17,36,0.76,0.19,0.95,0.76,0.95,0.64,0.34,0.97,0.64,0.97,Matches
66,Federico Bernardeschi,it ITA,"MF,FW",it Juventus,26,1994,7,1,150,1.7,0,1,1,0,0,0,1,0,1.2,1.2,0.2,1.5,8,9,20,0.00,0.60,0.60,0.00,0.60,0.85,0.16,1.01,0.85,1.01,Matches
67,Miha Blažič,si SVN,DF,hu Ferencváros,27,1993,6,6,540,6.0,0,0,0,0,0,0,1,0,0.1,0.1,0.1,0.2,6,33,0,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.04,0.02,0.04,Matches
68,Daley Blind,nl NED,"DF,MF",nl Ajax,30,1990,5,5,413,4.6,0,0,0,0,0,0,1,0,0.0,0.0,0.1,0.1,3,21,2,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.02,0.01,0.02,Matches
69,Jérôme Boateng,de GER,DF,de Bayern Munich,31,1988,7,6,522,5.8,1,0,1,1,0,0,2,0,0.1,0.1,0.2,0.3,2,36,2,0.17,0.00,0.17,0.17,0.17,0.01,0.04,0.05,0.01,0.05,Matches
70,Franck Boli,ci CIV,FW,hu Ferencváros,26,1993,5,0,82,0.9,2,0,2,2,0,0,0,0,1.7,1.7,0.1,1.7,1,3,5,2.20,0.00,2.20,2.20,2.20,1.84,0.07,1.91,1.84,1.91,Matches
71,Boli Bolingoli-Mbombo,be BEL,DF,tr Başakşehir,25,1995,6,5,373,4.1,0,0,0,0,0,0,1,0,0.0,0.0,0.6,0.7,9,18,15,0.00,0.00,0.00,0.00,0.00,0.01,0.16,0.16,0.01,0.16,Matches
72,Valerii Bondar,ua UKR,DF,ua Shakhtar,21,1999,6,6,540,6.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,3,5,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
73,Leonardo Bonucci,it ITA,DF,it Juventus,33,1987,6,6,495,5.5,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,3,27,1,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.01,0.01,0.01,Matches
74,Endre Botka,hu HUN,DF,hu Ferencváros,25,1994,6,3,265,2.9,0,0,0,0,0,0,1,0,0.0,0.0,0.1,0.1,3,9,11,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.02,Matches
75,Andreas Bouchalakis,gr GRE,MF,gr Olympiacos,27,1993,6,5,418,4.6,0,0,0,0,0,0,0,0,0.1,0.1,0.5,0.6,2,35,2,0.00,0.00,0.00,0.00,0.00,0.03,0.11,0.13,0.03,0.13,Matches
76,Yassine Bounou,ma MAR,GK,es Sevilla,29,1991,5,5,450,5.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
77,Benjamin Bourigeaud,fr FRA,MF,fr Rennes,26,1994,5,5,368,4.1,0,1,1,0,0,0,1,0,0.4,0.4,1.0,1.4,1,16,11,0.00,0.24,0.24,0.00,0.24,0.10,0.24,0.34,0.10,0.34,Matches
78,Denys Boyko,ua UKR,GK,ua Dynamo Kyiv,32,1988,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
79,Martin Braithwaite,dk DEN,FW,es Barcelona,29,1991,6,2,233,2.6,3,1,4,2,1,1,0,0,3.1,2.3,0.3,2.6,4,2,13,1.16,0.39,1.55,0.77,1.16,1.20,0.10,1.30,0.90,1.00,Matches
80,Julian Brandt,de GER,MF,de Dortmund,24,1996,8,2,218,2.4,0,0,0,0,0,0,0,0,0.1,0.1,0.3,0.4,6,21,16,0.00,0.00,0.00,0.00,0.00,0.05,0.11,0.15,0.05,0.15,Matches
81,Brian Brobbey,nl NED,FW,nl Ajax,18,2002,1,1,45,0.5,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0,0,8,0.00,0.00,0.00,0.00,0.00,0.14,0.11,0.25,0.14,0.25,Matches
82,Marcelo Brozović,hr CRO,MF,it Inter,27,1992,5,4,372,4.1,0,1,1,0,0,0,2,0,0.2,0.2,0.6,0.8,4,33,6,0.00,0.24,0.24,0.00,0.24,0.04,0.14,0.19,0.04,0.19,Matches
83,Bruma,pt POR,"FW,MF",gr Olympiacos,25,1994,2,0,66,0.7,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,5,1,9,0.00,0.00,0.00,0.00,0.00,0.08,0.00,0.08,0.08,0.08,Matches
84,Gianluigi Buffon,it ITA,GK,it Juventus,42,1978,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
85,Roman Bürki,ch SUI,GK,de Dortmund,29,1990,4,4,360,4.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
86,Heorhiy Bushchan,ua UKR,GK,ua Dynamo Kyiv,26,1994,4,4,360,4.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
87,Sergio Busquets,es ESP,MF,es Barcelona,32,1988,6,4,334,3.7,0,0,0,0,0,0,1,0,0.2,0.1,0.8,0.9,1,38,1,0.00,0.00,0.00,0.00,0.00,0.05,0.21,0.26,0.04,0.25,Matches
88,Vitaliy Buyalskyi,ua UKR,"FW,MF",ua Dynamo Kyiv,27,1993,4,4,344,3.8,0,0,0,0,0,0,2,0,0.6,0.6,0.7,1.3,5,12,11,0.00,0.00,0.00,0.00,0.00,0.16,0.18,0.34,0.16,0.34,Matches
89,Rémy Cabella,fr FRA,"MF,FW",ru Krasnodar,30,1990,3,3,253,2.8,1,0,1,1,0,0,0,0,0.7,0.7,0.3,1.0,12,23,12,0.36,0.00,0.36,0.36,0.36,0.26,0.09,0.35,0.26,0.35,Matches
90,Júnior Caiçara,br BRA,DF,tr Başakşehir,31,1989,1,1,29,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
91,Felipe Caicedo,ec ECU,FW,it Lazio,31,1988,5,1,136,1.5,1,0,1,1,0,0,1,0,0.2,0.2,0.1,0.4,1,2,9,0.66,0.00,0.66,0.66,0.66,0.16,0.07,0.23,0.16,0.23,Matches
92,Jens Cajuste,se SWE,MF,dk Midtjylland,20,1999,4,4,324,3.6,0,1,1,0,0,0,1,0,0.0,0.0,0.1,0.1,9,12,1,0.00,0.28,0.28,0.00,0.28,0.00,0.03,0.03,0.00,0.03,Matches
93,Mattia Caldara,it ITA,MF,it Atalanta,26,1994,1,0,7,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
94,Duje Ćaleta-Car,hr CRO,DF,fr Marseille,23,1996,4,4,360,4.0,0,0,0,0,0,0,1,0,0.2,0.2,0.0,0.3,5,12,0,0.00,0.00,0.00,0.00,0.00,0.05,0.01,0.06,0.05,0.06,Matches
95,Mohamed Camara,gn GUI,MF,gr Olympiacos,23,1997,4,4,286,3.2,1,0,1,1,0,0,2,0,0.2,0.2,0.0,0.2,7,5,5,0.31,0.00,0.31,0.31,0.31,0.06,0.01,0.08,0.06,0.08,Matches
96,Mohamed Camara,ml MLI,MF,at RB Salzburg,20,2000,5,5,410,4.6,0,0,0,0,0,0,3,0,0.1,0.1,0.0,0.2,3,29,3,0.00,0.00,0.00,0.00,0.00,0.03,0.01,0.04,0.03,0.04,Matches
97,Eduardo Camavinga,fr FRA,MF,fr Rennes,17,2002,4,4,328,3.6,0,0,0,0,0,0,1,0,0.2,0.2,0.7,0.9,9,18,6,0.00,0.00,0.00,0.00,0.00,0.04,0.20,0.24,0.04,0.24,Matches
98,Sergio Camello,es ESP,FW,es Atlético Madrid,19,2001,1,0,11,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
99,Emre Can,de GER,"MF,DF",de Dortmund,26,1994,6,5,469,5.2,0,0,0,0,0,0,2,0,0.2,0.2,0.0,0.2,6,7,4,0.00,0.00,0.00,0.00,0.00,0.04,0.01,0.05,0.04,0.05,Matches
100,João Cancelo,pt POR,DF,eng Manchester City,26,1994,9,7,605,6.7,1,1,2,1,0,0,3,0,0.6,0.6,1.0,1.6,13,54,37,0.15,0.15,0.30,0.15,0.30,0.08,0.15,0.24,0.08,0.24,Matches
101,Diego Carlos,br BRA,DF,es Sevilla,27,1993,8,8,720,8.0,0,0,0,0,0,0,1,0,1.2,1.2,0.1,1.3,2,14,1,0.00,0.00,0.00,0.00,0.00,0.15,0.01,0.16,0.15,0.16,Matches
102,Yannick Carrasco,be BEL,"MF,DF",es Atlético Madrid,26,1993,5,5,380,4.2,1,1,2,1,0,0,0,0,1.4,1.4,0.5,1.9,23,15,33,0.24,0.24,0.47,0.24,0.47,0.34,0.11,0.45,0.34,0.45,Matches
103,Dani Carvajal,es ESP,DF,es Real Madrid,28,1992,2,2,166,1.8,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,5,9,10,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.05,0.00,0.05,Matches
104,Casemiro,br BRA,MF,es Real Madrid,28,1992,10,9,828,9.2,1,1,2,1,0,0,4,0,1.4,1.4,0.5,2.0,2,34,14,0.11,0.11,0.22,0.11,0.22,0.16,0.06,0.21,0.16,0.21,Matches
105,Danilo Cataldi,it ITA,MF,it Lazio,25,1994,4,0,88,1.0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.2,3,3,0,0.00,0.00,0.00,0.00,0.00,0.09,0.08,0.17,0.09,0.17,Matches
106,Edinson Cavani,uy URU,FW,eng Manchester Utd,33,1987,4,2,208,2.3,0,0,0,0,0,0,0,0,0.4,0.4,0.1,0.5,2,0,10,0.00,0.00,0.00,0.00,0.00,0.19,0.03,0.22,0.19,0.22,Matches
