Rk,Player,Nation,Pos,Squad,Age,Born,Playing_Time_MP,Playing_Time_Starts,Playing_Time_Min,Playing_Time_90s,Performance_Gls,Performance_Ast,Performance_G+A,Performance_G-PK,Performance_PK,Performance_PKatt,Performance_CrdY,Performance_CrdR,Expected_xG,Expected_npxG,Expected_xAG,Expected_npxG+xAG,Progression_PrgC,Progression_PrgP,Progression_PrgR,Per_90_Minutes_Gls,Per_90_Minutes_Ast,Per_90_Minutes_G+A,Per_90_Minutes_G-PK,Per_90_Minutes_G+A-PK,Per_90_Minutes_xG,Per_90_Minutes_xAG,Per_90_Minutes_xG+xAG,Per_90_Minutes_npxG,Per_90_Minutes_npxG+xAG,Matches
11,Manuel Akanji,ch SUI,DF,ch Basel,22,1995,6,6,540,6.0,0,1,1,0,0,0,2,0,0.1,0.1,0.4,0.5,7,15,0,0.00,0.17,0.17,0.00,0.17,0.01,0.07,0.08,0.01,0.08,Matches
12,Igor Akinfeev,ru RUS,GK,ru CSKA Moscow,31,1986,6,6,540,6.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
13,David Alaba,at AUT,DF,de Bayern Munich,25,1992,7,7,625,6.9,0,2,2,0,0,0,0,0,0.4,0.4,1.7,2.1,20,31,62,0.00,0.29,0.29,0.00,0.29,0.06,0.25,0.31,0.06,0.31,Matches
14,Jordi Alba,es ESP,DF,es Barcelona,28,1989,8,7,638,7.1,0,0,0,0,0,0,0,0,0.0,0.0,0.4,0.5,7,27,61,0.00,0.00,0.00,0.00,0.00,0.00,0.06,0.07,0.00,0.07,Matches
15,Raúl Albiol,es ESP,DF,it Napoli,31,1985,5,5,450,5.0,0,0,0,0,0,0,1,0,0.1,0.1,0.0,0.1,3,28,1,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.02,0.02,0.02,Matches
16,Paco Alcácer,es ESP,FW,es Barcelona,23,1993,2,1,95,1.1,1,0,1,1,0,0,0,0,0.3,0.3,0.0,0.3,0,6,11,0.95,0.00,0.95,0.95,0.95,0.33,0.00,0.33,0.33,0.33,Matches
17,Thiago Alcántara,es ESP,MF,de Bayern Munich,26,1991,10,7,607,6.7,3,0,3,3,0,0,2,0,1.5,1.5,0.8,2.2,9,74,18,0.44,0.00,0.44,0.44,0.44,0.22,0.11,0.33,0.22,0.33,Matches
18,Toby Alderweireld,be BEL,DF,eng Tottenham,28,1989,4,4,294,3.3,0,1,1,0,0,0,0,0,0.1,0.1,0.5,0.6,1,12,1,0.00,0.31,0.31,0.00,0.31,0.03,0.14,0.17,0.03,0.17,Matches
19,Trent Alexander-Arnold,eng ENG,DF,eng Liverpool,18,1998,10,9,820,9.1,1,1,2,1,0,0,2,0,0.4,0.4,1.4,1.8,21,50,54,0.11,0.11,0.22,0.11,0.22,0.04,0.15,0.20,0.04,0.20,Matches
20,Nektarios Alexandrou,cy CYP,"DF,MF",cy APOEL FC,33,1983,2,1,52,0.6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,4,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
21,Alisson,br BRA,GK,it Roma,24,1992,12,12,1080,12.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
22,Allan,br BRA,MF,it Napoli,26,1991,6,3,307,3.4,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.2,5,14,8,0.00,0.00,0.00,0.00,0.00,0.02,0.03,0.06,0.02,0.06,Matches
23,Dele Alli,eng ENG,"MF,FW",eng Tottenham,21,1996,5,5,428,4.8,2,3,5,2,0,0,1,0,1.5,1.5,1.5,3.0,10,23,42,0.42,0.63,1.05,0.42,1.05,0.33,0.31,0.64,0.33,0.64,Matches
24,André Almeida,pt POR,DF,pt Benfica,26,1990,4,3,259,2.9,0,0,0,0,0,0,1,1,0.1,0.1,0.1,0.1,19,16,21,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.04,0.02,0.04,Matches
25,André Almeida Pinto,pt POR,DF,pt Sporting CP,27,1989,2,2,180,2.0,0,0,0,0,0,0,1,0,0.4,0.4,0.0,0.4,0,6,0,0.00,0.00,0.00,0.00,0.00,0.20,0.00,0.20,0.20,0.20,Matches
26,Richard Almeida,az AZE,MF,az Qarabağ,28,1989,6,6,540,6.0,0,0,0,0,0,0,0,0,0.2,0.2,0.1,0.3,15,27,8,0.00,0.00,0.00,0.00,0.00,0.04,0.01,0.05,0.04,0.05,Matches
27,Stathis Aloneftis,cy CYP,"FW,MF",cy APOEL FC,34,1983,6,6,502,5.6,0,0,0,0,0,0,0,0,0.3,0.3,0.7,1.0,22,12,40,0.00,0.00,0.00,0.00,0.00,0.06,0.12,0.18,0.06,0.18,Matches
28,Marcos Alonso,es ESP,"DF,MF",eng Chelsea,26,1990,7,7,598,6.6,0,1,1,0,0,0,2,0,0.6,0.6,0.7,1.3,6,16,44,0.00,0.15,0.15,0.00,0.15,0.10,0.10,0.20,0.10,0.20,Matches
29,Éder Álvarez Balanta,co COL,DF,ch Basel,24,1993,6,6,530,5.9,0,0,0,0,0,0,2,0,0.0,0.0,0.4,0.5,8,12,0,0.00,0.00,0.00,0.00,0.00,0.00,0.07,0.08,0.00,0.08,Matches
30,Dani Alves,br BRA,DF,fr Paris S-G,34,1983,8,8,720,8.0,2,0,2,2,0,0,0,0,0.5,0.5,1.4,1.8,29,52,45,0.25,0.00,0.25,0.25,0.25,0.06,0.17,0.23,0.06,0.23,Matches
31,Sofyan Amrabat,ma MAR,"MF,DF",nl Feyenoord,20,1996,6,6,528,5.9,1,0,1,1,0,0,1,0,0.6,0.6,0.0,0.6,9,21,4,0.17,0.00,0.17,0.17,0.17,0.10,0.01,0.11,0.10,0.11,Matches
32,André André,pt POR,"MF,FW",pt Porto,27,1989,4,2,225,2.5,0,0,0,0,0,0,3,0,0.6,0.6,0.0,0.6,3,10,6,0.00,0.00,0.00,0.00,0.00,0.22,0.00,0.22,0.22,0.22,Matches
33,Thanasis Androutsos,gr GRE,FW,gr Olympiacos,20,1997,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,2,5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
34,Minas Antoniou,cy CYP,FW,cy APOEL FC,23,1994,1,0,9,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
35,Mirko Antonucci,it ITA,FW,it Roma,18,1999,1,0,15,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
36,Dennis Appiah,fr FRA,"DF,MF",be Anderlecht,25,1992,6,5,514,5.7,0,0,0,0,0,0,0,0,0.1,0.1,0.3,0.4,15,24,44,0.00,0.00,0.00,0.00,0.00,0.01,0.06,0.07,0.01,0.07,Matches
37,Alphonse Areola,fr FRA,GK,fr Paris S-G,24,1993,8,8,720,8.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
38,Stuart Armstrong,sct SCO,MF,sct Celtic,25,1992,4,4,236,2.6,0,0,0,0,0,0,0,0,0.5,0.5,0.1,0.6,4,9,9,0.00,0.00,0.00,0.00,0.00,0.21,0.04,0.24,0.21,0.24,Matches
39,Tolgay Arslan,de GER,MF,tr Beşiktaş,26,1990,6,4,323,3.6,0,0,0,0,0,0,2,0,0.1,0.1,0.1,0.2,4,22,2,0.00,0.00,0.00,0.00,0.00,0.02,0.03,0.05,0.02,0.05,Matches
40,Kwadwo Asamoah,gh GHA,DF,it Juventus,28,1988,3,1,99,1.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3,8,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
41,Marco Asensio,es ESP,"MF,FW",es Real Madrid,21,1996,12,3,472,5.2,1,1,2,1,0,0,0,0,1.2,1.2,1.2,2.4,31,30,52,0.19,0.19,0.38,0.19,0.38,0.22,0.23,0.45,0.22,0.45,Matches
42,Pierre-Emerick Aubameyang,ga GAB,FW,de Dortmund,28,1989,6,6,540,6.0,4,0,4,4,0,0,0,0,4.8,4.8,0.3,5.1,10,8,40,0.67,0.00,0.67,0.67,0.67,0.80,0.05,0.85,0.80,0.85,Matches
43,Jean-Kévin Augustin,fr FRA,FW,de RB Leipzig,20,1997,5,4,341,3.8,1,0,1,1,0,0,1,0,1.6,1.6,0.1,1.8,6,1,31,0.26,0.00,0.26,0.26,0.26,0.43,0.03,0.47,0.43,0.47,Matches
44,Filipe Augusto,br BRA,MF,pt Benfica,23,1993,3,3,237,2.6,0,0,0,0,0,0,0,0,0.1,0.1,0.2,0.2,2,14,3,0.00,0.00,0.00,0.00,0.00,0.03,0.06,0.09,0.03,0.09,Matches
45,Serge Aurier,ci CIV,DF,eng Tottenham,24,1992,6,6,507,5.6,0,1,1,0,0,0,3,0,0.1,0.1,0.8,0.9,11,14,48,0.00,0.18,0.18,0.00,0.18,0.02,0.14,0.16,0.02,0.16,Matches
46,Márcio Azevedo,br BRA,DF,ua Shakhtar,31,1986,1,0,26,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,1,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
47,César Azpilicueta,es ESP,DF,eng Chelsea,27,1989,8,8,705,7.8,1,0,1,1,0,0,0,0,0.3,0.3,0.1,0.4,11,30,13,0.13,0.00,0.13,0.13,0.13,0.04,0.01,0.06,0.04,0.06,Matches
48,Ryan Babel,nl NED,FW,tr Beşiktaş,30,1986,7,6,555,6.2,2,1,3,2,0,0,0,0,0.3,0.3,0.9,1.3,14,18,38,0.32,0.16,0.49,0.32,0.49,0.06,0.15,0.21,0.06,0.21,Matches
49,Eric Bailly,ci CIV,DF,eng Manchester Utd,23,1994,3,3,270,3.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
50,Gregor Bajde,si SVN,"MF,FW",si NK Maribor,23,1994,4,3,248,2.8,0,0,0,0,0,0,0,0,0.0,0.0,0.3,0.3,4,5,12,0.00,0.00,0.00,0.00,0.00,0.00,0.11,0.11,0.00,0.11,Matches
51,Tiemoué Bakayoko,fr FRA,MF,eng Chelsea,22,1994,5,4,361,4.0,1,1,2,1,0,0,1,0,0.8,0.8,0.2,1.0,6,19,7,0.25,0.25,0.50,0.25,0.50,0.19,0.05,0.24,0.19,0.24,Matches
52,Keita Baldé,sn SEN,"FW,MF",fr Monaco,22,1995,6,3,289,3.2,0,2,2,0,0,0,1,0,0.6,0.6,0.7,1.3,9,3,39,0.00,0.62,0.62,0.00,0.62,0.19,0.21,0.40,0.19,0.40,Matches
53,Gareth Bale,wls WAL,"FW,MF",es Real Madrid,28,1989,7,3,297,3.3,3,2,5,3,0,0,1,0,1.3,1.3,2.4,3.8,8,16,40,0.91,0.61,1.52,0.91,1.52,0.40,0.74,1.14,0.40,1.14,Matches
54,Éver Banega,ar ARG,MF,es Sevilla,29,1988,9,9,792,8.8,1,2,3,1,0,0,4,0,0.5,0.5,2.5,3.0,23,141,38,0.11,0.23,0.34,0.11,0.34,0.05,0.28,0.34,0.05,0.34,Matches
55,Gabriel Barbosa,br BRA,"MF,DF",pt Benfica,20,1996,2,0,30,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.1,2,4,4,0.00,0.00,0.00,0.00,0.00,0.13,0.10,0.23,0.13,0.23,Matches
56,Marc Bartra,es ESP,"DF,MF",de Dortmund,26,1991,4,4,350,3.9,0,0,0,0,0,0,1,0,0.9,0.9,0.4,1.3,7,14,13,0.00,0.00,0.00,0.00,0.00,0.22,0.10,0.32,0.22,0.32,Matches
57,Andrea Barzagli,it ITA,DF,it Juventus,36,1981,8,7,654,7.3,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,34,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
58,Bilal Başaçıkoğlu,tr TUR,FW,nl Feyenoord,22,1995,2,0,29,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,5,1,7,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
59,Michy Batshuayi,be BEL,FW,eng Chelsea,23,1993,4,1,122,1.4,2,0,2,2,0,0,0,0,1.6,1.6,0.0,1.6,1,1,16,1.48,0.00,1.48,1.48,1.48,1.12,0.02,1.14,1.12,1.14,Matches
60,Rodrigo Battaglia,ar ARG,MF,pt Sporting CP,26,1991,6,6,537,6.0,0,0,0,0,0,0,1,0,0.1,0.1,0.0,0.2,13,20,10,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.03,0.02,0.03,Matches
61,Sven van Beek,nl NED,DF,nl Feyenoord,23,1994,4,3,269,3.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,3,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
62,Wissam Ben Yedder,fr FRA,FW,es Sevilla,26,1990,9,8,651,7.2,8,0,8,6,2,2,2,0,6.6,5.1,1.5,6.6,12,13,63,1.11,0.00,1.11,0.83,0.83,0.93,0.21,1.13,0.71,0.91,Matches
63,Diego Benaglio,ch SUI,GK,fr Monaco,33,1983,3,3,270,3.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
64,Medhi Benatia,ma MAR,DF,it Juventus,30,1987,8,7,566,6.3,0,0,0,0,0,0,4,0,0.6,0.6,0.0,0.6,0,9,0,0.00,0.00,0.00,0.00,0.00,0.09,0.00,0.09,0.09,0.09,Matches
65,Rodrigo Bentancur,uy URU,"MF,FW",it Juventus,20,1997,5,3,291,3.2,0,0,0,0,0,0,3,0,0.2,0.2,0.0,0.2,5,14,6,0.00,0.00,0.00,0.00,0.00,0.06,0.00,0.06,0.06,0.06,Matches
66,Karim Benzema,fr FRA,FW,es Real Madrid,29,1987,9,8,600,6.7,5,0,5,5,0,0,0,0,4.3,4.3,1.0,5.2,24,18,53,0.75,0.00,0.75,0.75,0.75,0.65,0.14,0.80,0.65,0.80,Matches
67,Yuri Berchiche,es ESP,DF,fr Paris S-G,27,1990,2,2,180,2.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,5,8,8,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.02,0.02,0.02,Matches
68,Aleksei Berezutski,ru RUS,DF,ru CSKA Moscow,35,1982,3,3,270,3.0,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,1,13,0,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.02,0.02,0.02,Matches
69,Vasili Berezutski,ru RUS,DF,ru CSKA Moscow,35,1982,5,5,450,5.0,0,0,0,0,0,0,1,0,0.3,0.3,0.2,0.4,5,19,2,0.00,0.00,0.00,0.00,0.00,0.05,0.03,0.08,0.05,0.08,Matches
70,Steven Berghuis,nl NED,FW,nl Feyenoord,25,1991,6,6,466,5.2,1,2,3,1,0,0,2,0,1.2,1.2,1.6,2.7,17,17,34,0.19,0.39,0.58,0.19,0.58,0.22,0.30,0.53,0.22,0.53,Matches
71,Bernard,br BRA,FW,ua Shakhtar,24,1992,8,8,681,7.6,3,0,3,3,0,0,0,0,1.4,1.4,1.0,2.4,32,23,44,0.40,0.00,0.40,0.40,0.40,0.19,0.13,0.32,0.19,0.32,Matches
72,Federico Bernardeschi,it ITA,FW,it Juventus,23,1994,5,1,136,1.5,1,0,1,1,0,0,0,0,0.3,0.3,0.1,0.4,2,2,11,0.66,0.00,0.66,0.66,0.66,0.19,0.07,0.27,0.19,0.27,Matches
73,Bernardo,br BRA,DF,de RB Leipzig,22,1995,3,1,114,1.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.1,5,6,6,0.00,0.00,0.00,0.00,0.00,0.04,0.02,0.06,0.04,0.06,Matches
74,Juan Bernat,es ESP,DF,de Bayern Munich,24,1993,1,1,46,0.5,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,2,2,4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
75,Jean-Claude Billong,cm CMR,DF,si NK Maribor,23,1993,4,4,360,4.0,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,0,1,0,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.03,0.03,0.03,Matches
76,Nir Bitton,il ISR,"DF,MF",sct Celtic,25,1991,3,1,187,2.1,0,0,0,0,0,0,1,0,0.1,0.1,0.0,0.1,1,7,0,0.00,0.00,0.00,0.00,0.00,0.05,0.00,0.05,0.05,0.05,Matches
77,Daley Blind,nl NED,DF,eng Manchester Utd,27,1990,6,6,540,6.0,1,1,2,0,1,1,1,0,0.9,0.1,1.0,1.1,8,27,13,0.17,0.17,0.33,0.00,0.17,0.15,0.16,0.31,0.02,0.18,Matches
78,Jérôme Boateng,de GER,DF,de Bayern Munich,28,1988,9,8,677,7.5,0,1,1,0,0,0,2,0,0.1,0.1,1.0,1.0,9,48,3,0.00,0.13,0.13,0.00,0.13,0.01,0.13,0.14,0.01,0.14,Matches
79,Salvatore Bocchetti,it ITA,DF,ru Spartak Moscow,30,1986,3,3,270,3.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,3,20,0,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.01,Matches
80,Frank Boeckx,be BEL,GK,be Anderlecht,30,1986,3,3,270,3.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
81,Jean-Paul Boëtius,nl NED,FW,nl Feyenoord,23,1994,6,6,519,5.8,0,0,0,0,0,0,0,0,0.9,0.9,0.2,1.1,13,10,30,0.00,0.00,0.00,0.00,0.00,0.16,0.03,0.20,0.16,0.20,Matches
82,Damjan Bohar,si SVN,"MF,FW",si NK Maribor,25,1991,6,6,484,5.4,1,0,1,1,0,0,2,0,0.5,0.5,0.3,0.8,9,10,30,0.19,0.00,0.19,0.19,0.19,0.09,0.06,0.15,0.09,0.15,Matches
83,Gabriel Boschilia,br BRA,DF,fr Monaco,21,1996,1,0,11,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,1,4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
84,Alberto Botía,es ESP,DF,gr Olympiacos,28,1989,3,3,270,3.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
85,Eric Botteghin,br BRA,DF,nl Feyenoord,29,1987,1,1,90,1.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
86,Dedryck Boyata,be BEL,DF,sct Celtic,26,1990,5,5,450,5.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,1,4,0,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.01,Matches
87,Yacine Brahimi,dz ALG,"FW,MF",pt Porto,27,1990,7,7,568,6.3,1,1,2,1,0,0,1,0,1.0,1.0,1.1,2.0,39,36,42,0.16,0.16,0.32,0.16,0.32,0.15,0.17,0.32,0.15,0.32,Matches
88,Claudio Bravo,cl CHI,GK,eng Manchester City,34,1983,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
89,Scott Brown,sct SCO,MF,sct Celtic,32,1985,6,6,520,5.8,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,3,20,2,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.02,Matches
90,Bruma,pt POR,"FW,MF",de RB Leipzig,22,1994,5,3,274,3.0,0,0,0,0,0,0,0,0,0.9,0.9,0.4,1.3,28,15,37,0.00,0.00,0.00,0.00,0.00,0.28,0.13,0.41,0.28,0.41,Matches
91,Massimo Bruno,be BEL,FW,be Anderlecht,23,1993,4,0,48,0.5,0,0,0,0,0,0,0,0,0.2,0.2,0.0,0.2,5,1,8,0.00,0.00,0.00,0.00,0.00,0.31,0.00,0.31,0.31,0.31,Matches
92,Kevin Bua,ch SUI,"MF,FW",ch Basel,23,1993,5,1,102,1.1,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0.5,5,2,8,0.00,0.00,0.00,0.00,0.00,0.00,0.41,0.41,0.00,0.41,Matches
93,Gianluigi Buffon,it ITA,GK,it Juventus,39,1978,9,9,810,9.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
94,Roman Bürki,ch SUI,GK,de Dortmund,26,1990,6,6,540,6.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.01,Matches
95,Sergio Busquets,es ESP,MF,es Barcelona,29,1988,10,9,768,8.5,0,0,0,0,0,0,1,0,0.1,0.1,0.2,0.3,2,68,10,0.00,0.00,0.00,0.00,0.00,0.01,0.03,0.04,0.01,0.04,Matches
96,Bohdan Butko,ua UKR,DF,ua Shakhtar,26,1991,7,7,630,7.0,0,1,1,0,0,0,1,0,0.0,0.0,0.5,0.5,14,14,29,0.00,0.14,0.14,0.00,0.14,0.00,0.06,0.06,0.00,0.06,Matches
97,Gary Cahill,eng ENG,DF,eng Chelsea,31,1985,6,5,448,5.0,0,0,0,0,0,0,1,0,0.2,0.2,0.1,0.2,1,19,2,0.00,0.00,0.00,0.00,0.00,0.04,0.01,0.05,0.04,0.05,Matches
98,Fabrizio Caligara,it ITA,FW,it Juventus,17,2000,1,0,3,0.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
99,José Callejón,es ESP,FW,it Napoli,30,1987,6,6,507,5.6,1,1,2,1,0,0,0,0,1.0,1.0,0.4,1.4,5,13,43,0.18,0.18,0.36,0.18,0.36,0.17,0.07,0.24,0.17,0.24,Matches
100,Igor de Camargo,be BEL,FW,cy APOEL FC,34,1983,5,3,234,2.6,0,0,0,0,0,0,0,0,0.4,0.4,0.1,0.5,1,5,9,0.00,0.00,0.00,0.00,0.00,0.15,0.05,0.20,0.15,0.20,Matches
101,Emre Can,de GER,MF,eng Liverpool,23,1994,8,6,533,5.9,1,0,1,1,0,0,3,0,0.4,0.4,0.5,0.8,13,40,18,0.17,0.00,0.17,0.17,0.17,0.06,0.08,0.14,0.06,0.14,Matches
102,Mehdi Carcela,ma MAR,"FW,MF",gr Olympiacos,28,1989,4,4,268,3.0,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,8,7,20,0.00,0.00,0.00,0.00,0.00,0.05,0.00,0.05,0.05,0.05,Matches
103,Carlão,br BRA,DF,cy APOEL FC,31,1986,5,5,450,5.0,0,1,1,0,0,0,1,0,0.2,0.2,0.5,0.8,1,2,2,0.00,0.20,0.20,0.00,0.20,0.05,0.10,0.15,0.05,0.15,Matches
104,Yannick Carrasco,be BEL,"MF,FW",es Atlético Madrid,23,1993,5,3,269,3.0,0,0,0,0,0,0,0,0,0.8,0.8,0.1,0.9,18,8,32,0.00,0.00,0.00,0.00,0.00,0.27,0.04,0.31,0.27,0.31,Matches
105,Guido Carrillo,ar ARG,FW,fr Monaco,26,1991,5,1,134,1.5,0,0,0,0,0,0,0,0,0.3,0.3,0.1,0.4,1,1,8,0.00,0.00,0.00,0.00,0.00,0.20,0.06,0.25,0.20,0.25,Matches
